time,track,range,angle,rangerate,latrate,power
0.547899961472,24,75.4,3.1,-3.34,-6.0,21
0.547899961472,12,75.3,-4.6,-3.12,-1.0,13
0.547899961472,20,65.0,2.8,-3.3,-8.0,19
0.547899961472,21,21.7,38.6,-3.27,0.0,3
0.547899961472,38,74.6,2.4,-3.2,0.5,16
0.547899961472,55,23.9,-10.9,-3.0,-4.0,6
0.547899961472,45,86.9,0.6,-3.27,-2.5,19
0.547899961472,36,90.2,3.4,-3.34,-1.75,27
0.547899961472,1,70.4,3.0,-3.3,-7.5,22
0.547899961472,3,44.2,-7.6,-3.08,-8.0,9
0.547899961472,2,41.4,10.6,-3.39,3.0,13
0.547899961472,64,61.2,0.9,-3.27,-1.5,14
0.596969842911,24,74.5,2.2,-3.23,-8.0,21
0.596969842911,38,75.5,2.2,-3.32,0.75,21
0.596969842911,20,70.1,0.6,-3.31,-8.0,13
0.596969842911,48,80.8,1.9,-3.32,-0.75,18
0.596969842911,45,90.3,1.9,-3.23,-1.75,28
0.596969842911,41,25.8,11.7,-1.83,-8.0,20
0.596969842911,3,43.5,-7.4,-3.05,-8.0,10
0.596969842911,64,64.4,1.8,-3.39,-1.0,12
0.646977901459,24,75.2,1.5,-3.34,-8.0,23
0.646977901459,45,89.7,1.9,-3.35,-1.25,27
0.646977901459,15,60.8,-2.6,-3.29,-4.0,15
0.646977901459,21,21.9,36.7,-3.28,-1.75,5
0.646977901459,17,74.3,-7.3,-3.13,-1.75,18
0.646977901459,33,25.6,26.9,-3.42,0.25,4
0.646977901459,30,85.6,-2.1,-3.27,-1.75,18
0.646977901459,20,70.0,0.3,-3.33,-8.0,10
0.646977901459,3,43.7,-8.6,-3.06,-8.0,12
0.646977901459,48,80.3,0.8,-3.35,-2.5,16
0.646977901459,41,25.7,10.9,-1.78,-8.0,12
0.69695186615,20,75.4,0.6,-3.35,-8.0,22
0.69695186615,17,74.1,-8.0,-3.15,-3.75,16
0.69695186615,33,25.1,21.6,-3.48,-3.25,4
0.69695186615,51,30.5,-18.2,-2.8,0.25,1
0.69695186615,45,89.7,1.4,-3.36,-1.5,25
0.69695186615,29,85.1,-2.6,-3.28,-0.75,16
0.69695186615,41,26.4,13.4,-1.73,-8.0,1
0.69695186615,55,23.3,-14.1,-3.02,-6.25,5
0.69695186615,2,40.9,5.0,-3.36,-4.0,10
0.69695186615,48,80.1,0.6,-3.35,-4.0,15
0.69695186615,15,60.7,-3.7,-3.27,-6.5,14
0.74790596962,15,60.5,-4.7,-3.28,-8.0,20
0.74790596962,45,89.4,0.6,-3.37,-3.0,25
0.74790596962,41,25.5,9.0,-1.69,-8.0,7
0.74790596962,2,40.8,4.7,-3.34,-6.25,12
0.74790596962,20,75.3,-0.4,-3.36,-8.0,23
0.797930955887,20,75.2,-1.1,-3.37,-8.0,21
0.797930955887,21,21.2,35.0,-3.36,-3.0,2
0.797930955887,47,75.2,-9.1,-3.16,-0.25,10
0.797930955887,41,25.3,8.8,-1.62,-8.0,18
0.797930955887,2,40.6,4.1,-3.41,-8.0,10
0.797930955887,15,60.3,-2.8,-3.31,-8.0,18
0.847909927368,27,88.8,-1.7,-3.37,-1.75,26
0.847909927368,20,75.1,-1.9,-3.37,-8.0,21
0.847909927368,21,20.4,34.1,-3.32,-4.5,3
0.847909927368,41,25.3,7.6,-1.55,-8.0,21
0.847909927368,60,42.9,-13.4,-3.08,0.25,15
0.847909927368,46,33.9,14.0,-3.49,0.0,4
0.847909927368,15,60.2,-4.9,-3.3,-8.0,15
0.847909927368,59,37.8,13.4,-3.5,-1.0,8
0.897974014282,27,88.4,-2.2,-3.4,-3.75,25
0.897974014282,20,75.8,-2.6,-3.38,-8.0,21
0.897974014282,21,20.3,34.3,-3.34,-5.0,5
0.897974014282,23,48.5,2.2,-3.42,0.75,3
0.897974014282,46,33.4,12.3,-3.5,-1.5,6
0.897974014282,44,56.6,-8.2,-3.24,-1.5,13
0.897974014282,41,25.1,7.8,-1.5,-8.0,21
0.897974014282,60,43.0,-14.7,-3.1,-0.75,11
0.897974014282,15,61.2,-5.4,-3.35,-8.0,17
0.947968959808,20,75.5,-3.4,-3.38,-8.0,18
0.947968959808,21,20.6,33.4,-3.33,-5.0,6
0.947968959808,33,24.7,20.9,-3.5,-4.25,8
0.947968959808,44,57.3,-9.3,-3.2,-3.5,9
0.947968959808,41,25.0,6.8,-1.45,-8.0,16
0.947968959808,60,42.8,-14.7,-3.09,-1.25,10
0.947968959808,46,34.0,15.1,-3.52,0.0,5
0.947968959808,15,60.4,-5.1,-3.31,-8.0,7
0.947968959808,59,36.9,13.4,-3.51,-1.5,5
0.997961044312,20,74.7,-4.1,-3.41,-8.0,14
0.997961044312,21,20.3,32.4,-3.34,-5.5,4
0.997961044312,35,52.2,-4.5,-3.38,-0.75,15
0.997961044312,41,24.9,5.4,-1.37,-7.5,22
0.997961044312,60,42.3,-14.1,-3.14,-1.0,10
0.997961044312,6,87.7,-3.5,-3.41,-0.25,22
1.04797291756,20,74.9,-4.8,-3.4,-8.0,11
1.04797291756,21,20.6,33.5,-3.3,-4.5,3
1.04797291756,35,52.4,-7.3,-3.37,-4.0,8
1.04797291756,41,25.1,5.3,-1.31,-7.0,23
1.04797291756,60,43.0,-16.0,-3.19,-2.5,7
1.04797291756,6,86.9,-4.4,-3.43,-1.75,17
1.04797291756,15,59.6,-6.9,-3.41,-8.0,13
1.09798002243,20,75.3,-5.5,-3.41,-8.0,8
1.09798002243,21,19.6,29.8,-3.35,-6.0,5
1.09798002243,44,59.0,-8.3,-3.38,-3.0,5
1.09798002243,41,24.8,4.5,-1.23,-6.5,17
1.09798002243,60,42.9,-16.9,-3.21,-4.0,11
1.09798002243,15,59.4,-8.0,-3.38,-8.0,13
1.14803004265,21,19.5,30.4,-3.32,-6.25,7
1.14803004265,33,23.9,21.8,-3.5,-4.75,9
1.14803004265,44,58.6,-9.0,-3.4,-3.5,6
1.14803004265,42,86.6,-5.7,-3.47,-0.5,11
1.14803004265,41,24.7,4.3,-1.17,-5.5,15
1.14803004265,60,43.1,-14.9,-3.28,-3.25,9
1.19799804688,20,71.4,-6.5,-3.51,-8.0,5
1.19799804688,21,19.4,29.8,-3.34,-6.5,6
1.19799804688,33,23.5,21.8,-3.49,-5.0,8
1.19799804688,41,24.5,4.3,-1.09,-5.0,15
1.19799804688,60,43.0,-17.1,-3.27,-4.5,10
1.19799804688,63,39.5,-9.4,-3.5,0.5,10
1.19799804688,9,26.8,3.9,-1.09,0.0,8
1.24798083305,21,19.3,29.3,-3.32,-6.5,7
1.24798083305,33,23.4,23.9,-3.5,-3.5,4
1.24798083305,35,47.6,-4.1,-3.55,-2.0,14
1.24798083305,41,24.6,3.5,-1.01,-5.0,15
1.24798083305,60,42.8,-17.1,-3.28,-4.75,9
1.24798083305,46,32.4,9.7,-3.61,-3.5,4
1.24798083305,9,26.9,1.9,-1.04,-1.25,1
1.29803586006,38,46.7,-3.3,-3.59,0.75,10
1.29803586006,21,19.1,28.9,-3.35,-6.5,7
1.29803586006,33,23.4,18.4,-3.58,-5.5,9
1.29803586006,41,24.6,2.6,-0.95,-5.25,20
1.29803586006,46,39.2,14.2,-3.6,-1.0,8
1.29803586006,44,58.0,-9.7,-3.5,-4.0,6
1.34800195694,33,23.0,23.4,-3.54,-3.75,2
1.34800195694,38,45.9,-1.1,-3.61,3.0,6
1.34800195694,21,19.1,28.6,-3.37,-6.25,3
1.34800195694,41,24.7,2.8,-0.87,-5.25,20
1.39803886414,54,38.4,-3.3,-3.61,1.5,16
1.39803886414,21,18.8,28.3,-3.37,-6.25,3
1.39803886414,41,25.0,1.3,-0.82,-5.0,14
1.44803285599,11,56.3,7.9,-3.72,-1.0,8
1.44803285599,18,67.0,-9.1,-3.6,-1.0,4
1.44803285599,41,24.7,1.3,-0.73,-5.0,22
1.44803285599,3,43.7,4.5,-3.66,3.25,7
1.44803285599,54,38.4,-3.2,-3.62,2.5,12
1.44803285599,58,21.3,35.2,-3.27,-0.75,2
1.49803495407,24,38.7,-5.9,-12.3,-0.75,9
1.49803495407,46,39.1,13.6,-3.73,0.75,8
1.49803495407,54,38.2,-1.9,-3.66,5.0,4
1.49803495407,31,15.5,-35.6,-2.78,-4.0,2
1.49803495407,41,24.4,2.9,-0.67,-4.75,21
1.49803495407,44,66.2,-9.6,-3.6,-4.75,3
1.54804682732,54,38.1,-1.4,-3.73,6.5,9
1.54804682732,51,35.8,26.8,-3.62,-0.75,8
1.54804682732,41,24.6,1.6,-0.58,-4.5,22
1.54804682732,60,40.4,-21.9,-3.32,-6.0,5
1.59802699089,24,37.8,-5.2,-12.56,-0.75,2
1.59802699089,46,38.1,14.0,-3.75,1.75,8
1.59802699089,41,24.4,1.7,-0.51,-4.25,24
1.64806699753,38,44.9,-4.4,-3.74,-0.5,3
1.64806699753,33,21.9,15.8,-3.73,-5.75,10
1.64806699753,41,24.7,1.5,-0.47,-4.25,17
1.64806699753,46,38.8,11.8,-3.79,1.0,8
1.64806699753,7,56.6,9.1,-3.75,2.0,4
1.69804096222,24,36.4,-5.5,-12.87,-0.75,12
1.69804096222,33,21.3,18.4,-3.73,-5.5,6
1.69804096222,44,69.4,-11.2,-3.73,-5.75,20
1.69804096222,46,38.3,11.8,-3.83,0.5,10
1.69804096222,41,24.5,-0.4,-0.41,-4.25,21
1.74803996086,24,35.9,-6.7,-12.82,-0.75,8
1.74803996086,46,38.0,11.1,-3.83,-0.5,14
1.74803996086,32,35.1,26.8,-3.7,0.25,10
1.74803996086,44,68.9,-10.1,-3.76,-5.5,18
1.74803996086,41,24.5,-0.2,-0.38,-4.0,18
1.74803996086,33,22.0,14.3,-3.81,-6.75,5
1.79804396629,24,35.8,-7.8,-12.86,-1.0,1
1.79804396629,21,17.3,27.8,-3.49,-2.75,3
1.79804396629,33,21.2,19.2,-3.74,-4.75,4
1.79804396629,32,34.8,24.4,-3.72,-1.0,15
1.79804396629,44,68.4,-11.6,-3.77,-6.25,16
1.79804396629,41,24.6,0.0,-0.37,-4.0,18
1.79804396629,46,37.7,11.6,-3.86,-0.75,15
1.84807395935,23,34.9,7.1,-3.73,0.25,16
1.84807395935,19,54.5,4.7,-3.93,-1.0,19
1.84807395935,32,34.9,25.0,-3.73,-1.5,19
1.84807395935,41,24.4,-0.4,-0.34,-3.75,11
1.84807395935,46,37.8,11.6,-3.87,-1.0,17
1.84807395935,55,26.9,0.4,-0.37,-0.25,10
1.89806103706,24,34.0,-7.9,-13.17,-1.25,4
1.89806103706,23,34.5,7.8,-3.73,0.75,15
1.89806103706,19,54.1,3.9,-3.95,-1.25,17
1.89806103706,32,34.5,25.3,-3.73,-1.75,15
1.89806103706,41,24.4,-1.5,-0.37,-3.75,22
1.89806103706,46,37.4,12.1,-3.88,-1.0,17
1.89806103706,2,28.9,11.1,-3.87,0.0,2
1.94803285599,24,33.3,-9.2,-13.29,-1.75,9
1.94803285599,23,34.4,7.8,-3.74,1.0,13
1.94803285599,19,54.4,6.7,-3.96,1.0,13
1.94803285599,32,34.4,23.7,-3.74,-2.75,12
1.94803285599,41,24.5,-1.7,-0.41,-3.75,24
1.94803285599,33,21.0,16.9,-3.82,-3.75,6
1.94803285599,2,28.9,13.4,-3.91,1.5,2
1.94803285599,46,37.5,12.1,-3.93,-1.0,13
1.9980609417,24,32.3,-8.1,-13.47,-1.75,9
1.9980609417,48,57.4,-13.8,-3.87,-0.25,22
1.9980609417,23,34.3,7.5,-3.73,1.0,5
1.9980609417,19,54.5,6.6,-3.91,1.75,20
1.9980609417,41,24.3,-1.1,-0.48,-3.5,22
1.9980609417,33,21.3,16.3,-3.84,-3.0,6
1.9980609417,46,37.1,12.3,-3.95,-1.0,14
2.04805994034,24,31.9,-8.7,-13.59,-1.75,10
2.04805994034,48,57.1,-14.1,-3.91,-0.75,19
2.04805994034,19,53.8,4.5,-4.02,0.25,21
2.04805994034,32,34.0,25.1,-3.77,-2.5,8
2.04805994034,41,24.4,-0.4,-0.55,-3.25,24
2.04805994034,33,20.2,12.8,-3.9,-4.5,4
2.04805994034,46,36.9,9.6,-3.97,-1.0,9
2.04805994034,5,70.9,4.4,-3.98,1.25,6
2.0980899334,48,56.4,-14.3,-3.96,-1.0,16
2.0980899334,19,53.5,5.6,-4.05,1.0,23
2.0980899334,44,69.8,-11.3,-3.98,-5.75,21
2.0980899334,43,27.5,-0.1,-0.69,1.0,6
2.0980899334,41,24.1,-0.4,-0.63,-3.0,25
2.0980899334,33,20.1,13.4,-3.95,-5.0,7
2.0980899334,46,36.6,12.3,-3.97,-1.0,12
2.14804792404,38,43.4,-5.8,-4.02,-6.25,13
2.14804792404,15,116.9,2.8,-4.09,0.0,14
2.14804792404,48,56.4,-14.6,-3.95,-1.25,18
2.14804792404,19,53.3,4.3,-4.07,-1.0,21
2.14804792404,43,27.3,-1.6,-0.75,0.75,9
2.14804792404,41,24.5,-1.1,-0.76,-2.75,25
2.14804792404,46,36.3,11.0,-3.98,-1.0,9
2.19809103012,24,29.6,-9.1,-13.96,-1.75,20
2.19809103012,48,58.3,-14.0,-3.99,-1.5,18
2.19809103012,19,52.9,5.6,-4.1,-0.25,24
2.19809103012,44,67.2,-11.2,-4.0,-4.5,16
2.19809103012,56,56.3,-15.3,-3.91,0.0,21
2.19809103012,43,27.5,-2.3,-0.85,0.0,12
2.19809103012,41,24.0,-1.6,-0.86,-2.5,24
2.19809103012,46,36.2,11.5,-4.04,-1.25,15
2.24807190895,24,29.0,-8.8,-14.04,-1.5,16
2.24807190895,48,56.6,-14.6,-3.88,-1.5,18
2.24807190895,19,52.8,5.3,-4.13,-0.75,19
2.24807190895,44,66.2,-13.2,-4.05,-4.5,21
2.24807190895,56,58.4,-13.9,-4.01,0.5,21
2.24807190895,53,32.2,6.4,-4.08,0.5,13
2.24807190895,41,24.6,-1.7,-0.99,-2.5,27
2.24807190895,33,19.4,12.4,-4.01,-4.75,1
2.24807190895,46,36.0,11.9,-4.05,-1.0,20
2.29808092117,48,58.2,-13.8,-4.05,-1.5,26
2.29808092117,19,52.7,5.4,-4.14,-0.25,8
2.29808092117,44,65.7,-12.5,-4.09,-4.0,20
2.29808092117,30,55.1,-15.4,-4.01,-0.5,19
2.29808092117,53,32.0,8.1,-4.1,2.25,9
2.29808092117,41,23.8,-1.7,-1.11,-2.25,19
2.29808092117,33,18.9,15.5,-4.0,-3.0,3
2.29808092117,46,35.8,12.3,-4.09,-1.0,14
2.29808092117,34,62.6,-13.6,-4.08,-0.5,19
2.34810400009,48,58.2,-14.1,-4.06,-1.5,26
2.34810400009,16,68.1,-11.9,-4.07,0.25,17
2.34810400009,19,53.1,5.4,-4.16,-0.25,5
2.34810400009,44,65.7,-12.6,-4.09,-3.5,22
2.34810400009,30,54.8,-15.1,-3.99,-0.5,20
2.34810400009,43,27.3,-1.9,-1.29,-0.25,13
2.34810400009,53,31.7,6.3,-4.15,1.75,11
2.34810400009,34,62.4,-13.1,-4.07,-0.5,21
2.34810400009,33,19.3,18.6,-3.96,0.0,2
2.34810400009,46,35.7,11.0,-4.1,-1.0,13
2.34810400009,41,23.7,-0.2,-1.23,-2.0,12
2.39812588692,24,26.6,-10.4,-14.35,-1.5,11
2.39812588692,48,62.2,-14.3,-4.11,-1.75,19
2.39812588692,33,20.7,13.6,-4.04,0.0,5
2.39812588692,44,67.6,-13.2,-4.12,-3.75,20
2.39812588692,30,54.6,-16.0,-4.07,-1.0,19
2.39812588692,43,27.4,-3.0,-1.45,-1.25,10
2.39812588692,53,31.4,5.1,-4.2,0.25,8
2.39812588692,41,24.9,-1.2,-1.42,-1.75,21
2.39812588692,46,35.4,12.3,-4.12,-1.0,16
2.44811105728,24,26.1,-10.9,-14.45,-1.5,12
2.44811105728,48,56.8,-14.7,-4.09,-1.75,18
2.44811105728,19,53.4,7.2,-4.19,0.0,9
2.44811105728,44,61.8,-14.1,-4.15,-3.5,22
2.44811105728,30,54.2,-15.3,-4.08,-0.75,17
2.44811105728,37,56.6,-15.2,-3.99,-2.25,17
2.44811105728,43,26.9,-1.5,-1.54,-0.75,16
2.44811105728,53,31.4,6.8,-4.16,0.75,9
2.44811105728,41,24.9,-1.2,-1.55,-1.75,22
2.44811105728,33,18.9,21.2,-3.96,3.0,2
2.44811105728,46,35.3,11.5,-4.15,-1.0,13
2.49815797806,24,25.4,-11.4,-14.55,-1.5,13
2.49815797806,48,57.1,-14.9,-4.13,-1.75,19
2.49815797806,33,18.8,18.2,-4.04,3.25,6
2.49815797806,44,61.3,-13.2,-4.17,-2.75,20
2.49815797806,30,53.7,-15.4,-4.09,-0.75,15
2.49815797806,53,31.1,7.1,-4.22,1.25,9
2.49815797806,41,24.4,-1.7,-1.68,-1.5,24
2.49815797806,46,34.6,7.9,-4.2,-1.25,6
2.54815483093,24,24.6,-11.3,-14.68,-1.25,11
2.54815483093,14,71.0,2.0,-4.25,0.75,4
2.54815483093,48,56.5,-14.3,-4.16,-1.5,16
2.54815483093,33,18.4,13.9,-4.12,1.0,1
2.54815483093,44,60.2,-14.3,-4.16,-2.5,19
2.54815483093,30,54.2,-15.4,-4.16,-0.75,15
2.54815483093,53,30.6,5.6,-4.24,0.25,9
2.54815483093,41,24.1,-1.8,-1.83,-1.5,20
2.54815483093,46,34.9,11.9,-4.18,-1.25,5
2.5981528759,48,56.0,-16.0,-4.16,-1.75,17
2.5981528759,33,19.0,17.6,-4.09,1.5,8
2.5981528759,44,61.0,-15.4,-4.23,-3.0,17
2.5981528759,30,53.6,-16.0,-4.17,-0.75,17
2.5981528759,43,26.7,-3.0,-1.95,-1.0,14
2.5981528759,53,30.4,6.3,-4.25,0.0,11
2.5981528759,41,23.6,-2.1,-1.95,-1.5,21
2.5981528759,46,34.7,13.6,-4.22,-1.0,8
2.64809083939,48,57.6,-14.7,-4.23,-1.75,19
2.64809083939,30,53.6,-16.4,-4.18,-0.75,22
2.64809083939,43,26.4,-3.5,-2.1,-1.5,14
2.64809083939,53,30.7,9.8,-4.26,2.5,6
2.64809083939,41,23.6,-2.2,-2.1,-1.25,17
2.64809083939,46,34.4,10.8,-4.22,-1.25,9
2.69813990593,24,22.3,-12.3,-15.04,-1.25,14
2.69813990593,33,19.9,14.4,-4.16,0.0,6
2.69813990593,30,53.0,-15.4,-4.23,-0.75,16
2.69813990593,43,26.1,-2.7,-2.26,-1.25,17
2.69813990593,41,23.5,0.0,-2.27,-1.25,14
2.69813990593,46,34.1,12.7,-4.22,-1.0,8
2.74811792374,11,24.7,-41.1,-3.38,-8.0,4
2.74811792374,24,21.6,-11.1,-15.16,-1.0,8
2.74811792374,19,55.7,7.1,-4.27,0.5,4
2.74811792374,30,53.4,-16.4,-4.24,-0.75,19
2.74811792374,51,22.7,14.7,-4.21,0.0,10
2.74811792374,43,26.2,-1.7,-2.38,0.25,17
2.74811792374,41,23.3,-0.9,-2.38,-1.0,16
2.79814600945,30,53.1,-17.9,-4.23,-1.0,17
2.79814600945,51,22.2,15.3,-4.23,0.0,7
2.79814600945,43,26.0,-2.6,-2.52,0.5,12
2.79814600945,53,29.2,5.4,-4.35,-0.75,8
2.79814600945,41,23.4,-1.1,-2.52,-1.0,20
2.84816288948,19,50.7,3.9,-4.37,0.25,12
2.84816288948,51,22.0,15.1,-4.27,0.0,12
2.84816288948,50,67.8,4.3,-4.38,0.5,9
2.84816288948,53,29.2,5.4,-4.37,-2.0,15
2.84816288948,43,25.1,-2.6,-2.64,0.25,14
2.84816288948,33,19.1,16.1,-4.24,1.5,5
2.84816288948,46,33.5,11.7,-4.27,-1.0,10
2.84816288948,41,23.1,-1.9,-2.63,-1.0,15
2.89814996719,24,19.3,-13.6,-15.52,-0.75,7
2.89814996719,19,50.6,8.4,-4.38,0.75,2
2.89814996719,51,21.7,14.7,-4.3,0.0,9
2.89814996719,43,26.5,-1.3,-2.8,0.75,12
2.89814996719,53,29.0,6.3,-4.41,-1.75,8
2.89814996719,41,24.6,-3.2,-2.71,-1.0,15
2.89814996719,46,33.4,12.9,-4.34,-0.75,16
2.94813084602,24,18.8,-13.8,-15.55,0.25,10
2.94813084602,46,33.2,12.3,-4.37,-0.75,17
2.94813084602,51,21.9,14.7,-4.33,-0.25,7
2.94813084602,43,26.3,-0.4,-2.97,1.75,9
2.94813084602,53,28.9,6.2,-4.45,-1.75,10
2.94813084602,41,23.5,-2.1,-2.95,-0.75,23
2.94813084602,33,17.3,18.5,-4.25,-0.5,2
2.9982008934,24,17.7,-14.3,-15.63,1.25,4
2.9982008934,33,19.4,16.6,-4.34,-0.5,1
2.9982008934,51,21.6,15.1,-4.34,-0.25,8
2.9982008934,53,28.6,5.4,-4.45,-1.75,7
2.9982008934,41,22.4,-1.1,-3.1,-0.75,18
2.9982008934,1,15.5,-39.7,-3.51,0.5,5
3.04814291,24,17.4,-14.1,-15.75,2.0,9
3.04814291,19,49.6,9.8,-4.49,1.0,18
3.04814291,51,21.0,15.3,-4.38,-0.25,7
3.04814291,53,28.6,6.9,-4.5,-1.75,3
3.04814291,41,23.2,-1.5,-3.27,-0.5,21
3.09816884995,24,17.3,-14.4,-15.84,2.25,5
3.09816884995,19,49.2,9.1,-4.54,2.5,16
3.09816884995,55,16.4,-18.4,-15.63,0.5,7
3.09816884995,51,20.6,15.6,-4.43,-0.25,4
3.09816884995,53,28.2,7.6,-4.55,-1.5,6
3.09816884995,41,22.8,-1.1,-3.42,-0.5,23
3.09816884995,46,32.3,13.4,-4.48,-0.5,12
3.14819598198,24,16.8,-14.9,-15.98,2.0,4
3.14819598198,60,19.4,-30.7,-4.04,0.0,1
3.14819598198,49,70.6,-10.2,-4.6,-0.25,21
3.14819598198,19,49.0,6.1,-4.62,-0.5,18
3.14819598198,55,15.8,-19.6,-15.65,0.5,5
3.14819598198,43,25.7,-2.6,-3.61,0.5,7
3.14819598198,53,28.3,7.8,-4.6,-1.25,6
3.14819598198,41,22.8,-1.1,-3.59,-0.25,23
3.14819598198,46,32.4,13.4,-4.52,-0.5,13
3.19819402695,24,14.9,-16.2,-16.09,2.0,4
3.19819402695,49,70.2,-10.7,-4.66,-0.75,21
3.19819402695,19,48.8,4.5,-4.69,-3.25,12
3.19819402695,41,22.6,-1.6,-3.73,-0.25,25
3.2482008934,24,13.8,-17.9,-16.07,2.0,8
3.2482008934,49,70.2,-10.6,-4.7,-1.0,22
3.2482008934,19,48.4,4.7,-4.72,-3.25,15
3.2482008934,41,22.3,-1.7,-3.88,0.0,20
3.2482008934,55,14.1,-20.5,-15.92,1.0,5
3.2482008934,33,17.3,18.7,-4.49,-0.75,2
3.29821300507,24,12.9,-19.5,-16.12,2.0,5
3.29821300507,60,15.7,-37.9,-3.84,0.0,2
3.29821300507,49,69.5,-9.1,-4.76,0.0,17
3.29821300507,19,48.6,6.6,-4.76,-2.0,5
3.29821300507,55,13.5,-23.6,-15.6,0.5,1
3.29821300507,51,21.6,12.1,-4.04,-0.5,5
3.29821300507,41,21.6,-4.5,-4.04,-0.25,15
3.29821300507,1,14.0,-43.4,-3.55,0.5,1
3.29821300507,46,31.4,13.2,-4.67,-0.5,9
3.34822297096,48,59.0,-13.0,-4.72,-1.25,22
3.34822297096,19,48.2,6.3,-4.81,-1.5,19
3.34822297096,55,12.7,-23.7,-15.67,0.75,4
3.34822297096,51,21.3,12.3,-4.16,-0.75,7
3.34822297096,43,24.5,1.1,-4.17,2.75,10
3.34822297096,41,21.3,-4.1,-4.16,-0.5,17
3.34822297096,60,15.8,-37.8,-3.84,0.0,5
3.34822297096,33,15.3,21.8,-4.45,0.5,2
3.34822297096,46,31.4,13.1,-4.7,-0.25,11
3.34822297096,5,51.8,-3.5,-4.82,0.25,5
3.39820504189,24,11.4,-22.2,-16.06,1.75,6
3.39820504189,48,58.5,-13.4,-4.75,-1.0,23
3.39820504189,19,48.8,6.3,-4.82,-1.0,6
3.39820504189,43,24.1,1.8,-4.33,3.5,10
3.39820504189,41,21.4,-2.0,-4.31,-0.25,20
3.39820504189,60,18.5,-32.7,-4.2,-0.25,3
3.39820504189,33,15.5,24.3,-4.46,2.0,6
3.39820504189,8,99.8,-5.0,-17.4,-0.25,21
3.4482190609,24,10.4,-24.7,-15.74,1.75,3
3.4482190609,48,53.0,-13.7,-4.8,1.25,19
3.4482190609,19,48.2,7.8,-4.84,1.5,6
3.4482190609,55,10.8,-25.1,-15.7,1.25,2
3.4482190609,51,20.2,15.9,-4.69,-0.5,9
3.4482190609,41,21.5,-1.5,-4.42,-0.25,16
3.4482190609,60,18.6,-30.9,-4.17,0.0,1
3.4482190609,33,15.3,24.3,-4.49,2.5,3
3.4482190609,8,98.7,-4.9,-17.37,-0.5,13
3.49823498726,24,9.6,-24.4,-15.93,1.75,8
3.49823498726,48,52.4,-14.2,-4.76,2.75,20
3.49823498726,55,10.0,-27.8,-15.61,1.75,1
3.49823498726,51,19.0,17.5,-4.7,-0.5,12
3.49823498726,41,21.7,-1.1,-4.57,-0.25,13
3.49823498726,60,16.9,-35.1,-4.09,0.0,7
3.54824090004,24,8.8,-26.4,-15.71,1.75,5
3.54824090004,48,53.1,-13.2,-4.83,4.25,20
3.54824090004,19,47.5,8.6,-4.93,4.5,15
3.54824090004,55,9.1,-28.2,-15.58,2.25,6
3.54824090004,30,49.5,-15.9,-4.76,-0.75,18
3.54824090004,51,18.1,17.9,-4.72,-0.5,7
3.54824090004,43,24.0,3.0,-4.62,4.0,1
3.54824090004,41,20.9,-1.9,-4.39,0.0,4
3.54824090004,60,15.7,-38.2,-3.93,0.0,2
3.54824090004,33,14.8,24.1,-4.5,3.0,2
3.59825897217,48,52.9,-14.1,-4.76,4.5,23
3.59825897217,19,46.6,6.0,-4.93,1.5,2
3.59825897217,32,57.5,-13.6,-4.9,0.25,19
3.59825897217,30,50.9,-15.2,-4.84,-0.5,18
3.59825897217,37,60.4,-14.0,-4.88,-0.25,18
3.59825897217,41,20.1,-2.6,-4.66,-0.25,19
3.59825897217,33,14.1,28.5,-4.39,3.25,1
3.6482129097,24,9.8,-22.7,-16.41,1.5,3
3.6482129097,38,95.2,-5.1,-17.23,-0.5,18
3.6482129097,58,63.1,-13.2,-4.93,-0.5,20
3.6482129097,48,53.2,-14.2,-4.9,4.5,23
3.6482129097,49,68.3,-9.4,-4.95,0.75,23
3.6482129097,32,57.8,-13.9,-4.91,0.0,24
3.6482129097,30,47.2,-18.6,-4.8,-0.5,19
3.6482129097,37,60.5,-11.4,-4.94,1.25,18
3.6482129097,43,22.4,0.6,-4.67,2.25,8
3.6482129097,41,20.2,-1.1,-4.63,0.0,23
3.69828891754,38,94.6,-4.6,-17.2,0.0,18
3.69828891754,58,62.7,-12.5,-4.95,-0.25,18
3.69828891754,48,53.0,-14.3,-4.92,4.25,25
3.69828891754,49,67.7,-10.7,-5.02,0.25,20
3.69828891754,19,46.9,6.9,-5.04,-0.25,14
3.69828891754,32,57.5,-12.8,-4.95,0.75,26
3.69828891754,41,19.8,-0.5,-4.61,0.0,18
3.69828891754,33,14.1,25.3,-4.57,1.75,2
3.74824094772,38,93.6,-4.7,-17.18,0.25,22
3.74824094772,58,63.0,-12.6,-4.95,0.0,20
3.74824094772,48,52.6,-13.8,-4.95,4.25,19
3.74824094772,49,67.6,-9.7,-5.02,0.75,23
3.74824094772,19,46.1,5.7,-5.04,-2.25,19
3.74824094772,32,57.8,-13.4,-4.96,1.0,23
3.74824094772,30,49.2,-15.4,-4.9,-0.25,18
3.74824094772,41,19.6,-0.4,-4.59,0.25,23
3.74824094772,33,13.4,30.9,-4.34,2.25,4
3.79826498032,38,93.0,-5.9,-17.09,-1.25,14
3.79826498032,48,52.7,-13.9,-4.96,4.25,27
3.79826498032,49,67.2,-9.6,-5.05,1.25,24
3.79826498032,19,45.6,6.5,-5.07,-2.0,20
